,HR:TT03:TEMPERATURE_OUTSIDE,HR:TT06:TEMPERATURE_LAB_INTAKE,HR:TT01:TEMPERATURE_OUTSIDE_INTAKE,DC01:DAMPER_OUTSIDE_INTAKE,DC02:DAMPER_CROSS,DC03:DAMPER_LAB_INTAKE
2021-10-10 17:39:16.369000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:39:50.407000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:40:24.450000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:40:58.529000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:41:32.589000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:42:06.637000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:42:40.685000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:43:14.736000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:43:48.814000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:44:22.867000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:44:56.909000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:45:30.990000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:46:05.033000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:46:39.086000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:47:13.145000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:47:47.193000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:48:21.239000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:48:55.312000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:49:29.386000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:50:03.428000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:50:37.474000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:51:11.544000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:51:45.597000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:52:19.654000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:52:53.734000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:53:27.789000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:54:01.836000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:54:35.903000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:55:09.964000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:55:44.024000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:56:18.059000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:56:52.122000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:57:26.179000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:58:00.211000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:58:34.259000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:59:08.322000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 17:59:42.365000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:00:16.413000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:00:50.490000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:01:24.532000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:01:58.563000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:02:32.616000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:03:06.663000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:03:40.714000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:04:14.785000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:04:48.840000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:05:22.878000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:05:56.926000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:06:30.984000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:07:05.031000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:07:39.097000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:08:13.143000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:08:47.211000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:09:21.251000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:09:55.304000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:10:29.372000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:11:03.416000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:11:37.461000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:12:11.526000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:12:45.576000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:13:19.627000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:13:53.695000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:14:27.749000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:15:01.797000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:15:35.866000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:16:09.930000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:16:43.987000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:17:18.028000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:17:52.074000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:18:26.130000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:19:00.205000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:19:34.251000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:20:08.295000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:20:42.350000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:21:16.406000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:21:50.448000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:22:24.524000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:22:58.572000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:23:32.634000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:24:06.669000+02:00,17.324219,23.608398,23.671875,10.0,0.0,
2021-10-10 18:24:40.713000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:25:14.781000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:25:48.833000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:26:22.877000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:26:56.934000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:27:30.968000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:28:05.017000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:28:39.056000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:29:13.095000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:29:47.147000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:30:21.186000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:30:55.287000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:31:29.327000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:32:03.381000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:32:37.418000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:33:11.463000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:33:45.524000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:34:19.562000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:34:53.609000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:35:27.650000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:36:01.700000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:36:35.758000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:37:09.802000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:37:43.851000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:38:17.886000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:38:51.918000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:39:25.975000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:40:00.013000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:40:34.060000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:41:08.111000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:41:42.163000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:42:16.204000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:42:50.249000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:43:24.290000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:43:58.328000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:44:32.369000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:45:06.408000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:45:40.454000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:46:14.493000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:46:48.528000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:47:22.561000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:47:56.601000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:48:30.640000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:49:04.700000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:49:38.761000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:50:12.803000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:50:46.850000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:51:20.891000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:51:54.934000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:52:29.003000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:53:03.043000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:53:37.107000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:54:11.176000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:54:45.228000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:55:19.263000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:55:53.308000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:56:27.351000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:57:01.385000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:57:35.420000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:58:09.465000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:58:43.510000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:59:17.547000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 18:59:51.589000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:00:25.641000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:00:59.694000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:01:33.739000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:02:07.793000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:02:41.852000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:03:15.886000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:03:49.933000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:04:23.969000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:04:58.010000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:05:32.051000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:06:06.093000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:06:40.137000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:07:14.179000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:07:48.225000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:08:22.304000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:08:56.307000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:09:30.348000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:10:04.387000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:10:38.427000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:11:12.477000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:11:46.508000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:12:20.566000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:12:54.597000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:13:28.637000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:14:02.692000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:14:36.742000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:15:10.778000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:15:44.820000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:16:18.876000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:16:52.919000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:17:26.965000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:18:01.011000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:18:35.080000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:19:09.128000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:19:43.200000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:20:17.236000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:20:51.289000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:21:25.357000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:21:59.398000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:22:33.440000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:23:07.494000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:23:41.542000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:24:15.634000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:24:49.683000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:25:23.754000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:25:57.800000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:26:31.849000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:27:05.900000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:27:39.947000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:28:14.014000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:28:48.061000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:29:22.112000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:29:56.160000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:30:30.233000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:31:04.256000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:31:38.302000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:32:12.344000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:32:46.386000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:33:20.430000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:33:54.477000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:34:28.518000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:35:02.566000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:35:36.615000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:36:10.661000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:36:44.706000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:37:18.785000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:37:52.827000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:38:26.870000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:39:00.920000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:39:34.973000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:40:09.032000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:40:43.097000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:41:17.138000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:41:51.199000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:42:25.253000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:42:59.308000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:43:33.386000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:43:49.488000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:44:23.546000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:44:57.584000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:45:31.645000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:46:05.688000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:46:39.729000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:47:13.778000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:47:47.826000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:48:21.878000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:48:55.922000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:49:29.973000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:50:04.034000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:50:38.075000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:51:12.116000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:51:46.163000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:52:20.210000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:52:54.273000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:53:28.302000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:54:02.354000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:54:36.414000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:55:10.462000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:55:44.500000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:56:18.551000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:56:52.617000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:57:26.662000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:58:00.701000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:58:34.737000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:59:08.795000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 19:59:42.850000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:00:16.902000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:00:50.966000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:01:25.010000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:01:59.065000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:02:33.153000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:03:07.224000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:03:41.279000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:04:15.319000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:04:49.390000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:05:23.465000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:05:57.517000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:06:31.584000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:07:05.637000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:07:39.694000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:08:13.751000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:08:47.790000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:09:21.840000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:09:55.875000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:10:29.918000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:11:03.964000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:11:38.021000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:12:12.070000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:12:46.110000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:13:20.148000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:13:54.186000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:14:28.233000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:15:02.282000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:15:36.335000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:16:10.374000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:16:44.444000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:17:18.496000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:17:52.567000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:18:26.613000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:19:00.670000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:19:34.709000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:20:08.749000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:20:42.797000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:21:16.845000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:21:50.887000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:22:24.974000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:22:59.035000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:23:33.096000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:24:07.139000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:24:41.185000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-10 20:25:15.220000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
